.00
0.00,462.00
244.42,461.00
244.42,460.00
244.42,460.00
244.42,460.00
244.05,460.00
244.05,460.00
244.05,460.00
244.05,460.00
244.30,459.00
244.30,458.00
244.30,460.00
244.30,458.00
244.36,462.00
244.23,459.00
244.23,460.00
244.23,460.00
244.23,460.00
244.18,460.00
244.18,460.00
244.18,460.00
244.18,458.00
244.11,460.00
244.11,459.00
244.11,459.00
244.11,459.00
244.11,460.00
244.11,461.00
244.11,458.00
244.11,461.00
244.11,461.00
244.18,459.00
244.18,458.00
244.18,460.00
244.18,460.00
244.30,459.00
244.30,461.00
244.30,459.00
244.30,460.00
244.23,460.00
244.23,458.00
244.23,458.00
244.23,461.00
244.23,459.00
244.18,459.00
244.18,460.00
244.18,461.00
244.18,460.00
244.05,462.00
244.05,460.00
244.05,460.00
244.05,460.00
244.05,460.00
244.05,460.00
244.05,459.00
244.05,459.00
244.05,460.00
244.05,460.00
244.05,460.00
244.05,461.00
244.05,460.00
244.18,460.00
244.18,460.00
244.18,459.00
244.18,461.00
244.23,461.00
244.23,459.00
244.23,460.00
244.23,460.00
244.30,460.00
244.30,461.00
244.30,460.00
244.30,461.00
244.30,384.00
245.44,377.00
245.44,436.00
245.44,69.00
245.44,116.00
283.91,298.00
283.91,404.00
283.91,334.00
283.91,159.00
349.07,554.00
349.07,132.00
349.07,481.00
349.07,97.00
349.07,621.00
67.03,213.00
67.03,1.00
67.03,373.00
67.03,280.00
122.68,268.00
122.68,353.00
122.68,478.00
122.68,603.00
122.68,642.00
168.52,681.00
168.52,334.00
168.52,701.00
168.52,77.00
209.70,1.00
209.70,184.00
209.70,284.00
209.70,371.00
209.70,532.00
253.79,340.00
253.79,88.00
253.79,304.00
253.79,417.00
309.20,308.00
309.20,189.00
309.20,570.00
309.20,129.00
28.49,160.00
28.49,72.00
28.49,165.00
28.49,345.00
28.49,363.00
101.24,310.00
101.24,269.00
101.24,357.00
101.24,1.00
150.22,395.00
150.22,415.00
150.22,159.00
150.22,265.00
150.22,740.00
194.78,71.00
194.78,130.00
194.78,158.00
194.78,287.00
236.01,445.00
236.01,369.00
236.01,281.00
236.01,104.00
284.21,243.00
284.21,257.00
284.21,310.00
284.21,184.00
284.21,551.00
355.53,129.00
355.53,1.00
355.53,96.00
355.53,630.00
74.93,270.00
74.93,394.00
74.93,385.00
74.93,264.00
74.93,167.00
132.16,409.00
132.16,419.00
132.16,368.00
132.16,180.00
176.13,279.00
176.13,278.00
176.13,552.00
176.13,159.00
219.05,187.00
219.05,235.00
219.05,439.00
219.05,343.00
219.05,265.00
263.14,109.00
263.14,203.00
263.14,239.00
263.14,299.00
322.69,170.00
322.69,545.00
322.69,131.00
322.69,1.00
322.69,117.00
45.85,627.00
45.85,213.00
45.85,364.00
45.85,302.00
111.17,261.00
111.17,171.00
111.17,428.00
111.17,411.00
159.03,385.00
159.03,174.00
159.03,277.00
159.03,279.00
159.03,553.00
201.82,174.00
201.82,182.00
201.82,271.00
201.82,439.00
243.99,353.00
243.99,274.00
243.99,108.00
243.99,219.00
296.91,255.00
296.91,299.00
296.91,172.00
296.91,545.00
296.91,130.00
10.77,122.00
10.77,98.00
10.77,626.00
10.77,229.00
89.22,1.00
89.22,390.00
89.22,818.00
89.22,143.00
89.22,378.00
140.76,515.00
140.76,317.00
140.76,755.00
140.76,284.00
184.42,323.00
184.42,664.00
184.42,82.00
184.42,168.00
184.42,72.00
226.91,278.00
226.91,241.00
226.91,459.00
226.91,104.00
272.61,168.00
272.61,258.00
272.61,254.00
272.61,208.00
337.76,211.00
337.76,624.00
337.76,130.00
337.76,187.00
337.76,1.00
60.40,193.00
60.40,421.00
60.40,362.00
60.40,263.00
121.26,267.00
121.26,318.00
121.26,495.00
121.26,1207.00
121.26,752.00
167.47,1.00
167.47,304.00
167.47,692.00
167.47,71.00
209.49,165.00
209.49,180.00
209.49,279.00
209.49,305.00
0.00,459.00
252.52,299.00
252.52,95.00
252.52,296.00
252.52,380.00
307.20,329.00
307.20,161.00
307.20,558.00
307.20,127.00
28.03,1.00
28.03,105.00
28.03,632.00
28.03,266.00
28.03,365.00
99.98,394.00
99.98,245.00
99.98,160.00
99.98,409.00
99.98,492.00
148.54,357.00
148.54,830.00
148.54,298.00
148.54,305.00
192.82,584.00
192.82,84.00
192.82,175.00
192.82,78.00
234.34,277.00
234.34,229.00
234.34,634.00
234.34,72.00
234.34,210.00
282.70,264.00
282.70,257.00
282.70,207.00
282.70,600.00
352.57,601.00
352.57,128.00
352.57,191.00
352.57,631.00
74.00,196.00
74.00,385.00
74.00,377.00
74.00,804.00
74.00,144.00
129.98,347.00
129.98,521.00
129.98,1.00
129.98,445.00
174.87,680.00
174.87,323.00
174.87,665.00
174.87,84.00
174.87,164.00
217.82,110.00
217.82,278.00
217.82,275.00
217.82,475.00
261.40,107.00
261.40,145.00
261.40,249.00
261.40,294.00
319.85,208.00
319.85,229.00
319.85,607.00
319.85,129.00
319.85,165.00
42.11,70.00
42.11,186.00
42.11,423.00
42.11,384.00
108.49,327.00
108.49,242.00
108.49,302.00
108.49,476.00
108.49,567.00
157.10,449.00
157.10,658.00
157.10,314.00
157.10,683.00
200.05,80.00
200.05,177.00
200.05,179.00
200.05,279.00
241.98,288.00
241.98,1.00
241.98,318.00
241.98,106.00
241.98,238.00
293.89,404.00
293.89,249.00
293.89,209.00
293.89,578.00
7.50,123.00
7.50,1.00
7.50,114.00
7.50,629.00
7.50,187.00
85.83,370.00
85.83,365.00
85.83,797.00
85.83,144.00
85.83,350.00
138.46,515.00
138.46,1.00
138.46,421.00
138.46,656.00
183.07,308.00
183.07,701.00
183.07,76.00
183.07,170.00
183.07,179.00
225.09,278.00
225.09,297.00
225.09,479.00
225.09,114.00
270.48,109.00
270.48,227.00
270.48,290.00
270.48,209.00
335.10,228.00
335.10,597.00
335.10,125.00
335.10,156.00
335.10,62.00
57.51,192.00
57.51,427.00
57.51,359.00
57.51,286.00
118.57,264.00
118.57,346.00
118.57,466.00
118.57,568.00
118.57,447.00
165.65,668.00
165.65,309.00
165.65,682.00
165.65,75.00
207.33,185.00
207.33,179.00
207.33,280.00
207.33,269.00
251.07,476.00
251.07,117.00
251.07,119.00
251.07,220.00
251.07,293.00
304.68,213.00
304.68,227.00
304.68,604.00
304.68,126.00
24.32,155.00
24.32,63.00
24.32,181.00
24.32,404.00
55.88,393.00
97.24,358.00
97.24,266.00
97.24,351.00
97.24,425.00
146.50,412.00
146.50,400.00
146.50,155.00
146.50,239.00
190.54,755.00
190.54,576.00
190.54,150.00
190.54,157.00
190.54,287.00
232.11,445.00
232.11,359.00
232.11,276.00
232.11,96.00
280.20,211.00
280.20,247.00
280.20,298.00
280.20,163.00
348.45,545.00
348.45,132.00
348.45,1.00
348.45,125.00
348.45,627.00
68.68,274.00
68.68,1.00
68.68,257.00
68.68,819.00
68.68,156.00
126.93,406.00
126.93,517.00
126.93,336.00
126.93,810.00
172.91,302.00
172.91,307.00
172.91,573.00
172.91,86.00
214.55,169.00
214.55,71.00
214.55,277.00
214.55,235.00
214.55,665.00
258.55,69.00
258.55,218.00
258.55,263.00
258.55,258.00
315.00,207.00
315.00,594.00
315.00,608.00
315.00,129.00
37.06,195.00
37.06,97.00
37.06,190.00
37.06,424.00
37.06,376.00
105.66,284.00
105.66,200.00
105.66,251.00
105.66,505.00
154.03,1227.00
154.03,752.00
154.03,1.00
154.03,311.00
154.03,687.00
196.97,80.00
196.97,177.00
196.97,131.00
196.97,278.00
238.35,330.00
238.35,1.00
238.35,320.00
238.35,85.00
238.35,293.00
289.01,401.00
289.01,326.00
289.01,149.00
289.01,553.00
1.00,125.00
1.00,1.00
1.00,144.00
1.00,627.00
1.00,196.00
80.47,416.00
80.47,353.00
80.47,261.00
80.47,231.00
80.47,293.00
133.55,444.00
133.55,542.00
133.55,424.00
133.55,652.00
178.77,315.00
178.77,714.00
178.77,72.00
178.77,1.00
221.05,176.00
221.05,284.00
221.05,456.00
221.05,431.00
221.05,278.00
264.90,89.00
264.90,292.00
264.90,339.00
264.90,330.00
327.12,156.00
327.12,551.00
327.12,131.00
327.12,123.00
49.30,72.00
49.30,632.00
49.30,304.00
49.30,397.00
49.30,400.00
113.88,254.00
113.88,175.00
113.88,438.00
113.88,408.00
160.82,398.00
160.82,148.00
160.82,242.00
160.82,764.00
160.82,564.00
202.85,166.00
202.85,155.00
202.85,290.00
202.85,441.00
245.80,341.00
245.80,279.00
245.80,108.00
245.80,235.00
297.51,256.00
297.51,313.00
297.51,155.00
297.51,546.00
297.51,133.00
13.80,1.00
13.80,131.00
13.80,618.00
13.80,193.00
89.61,1.00
89.61,353.00
89.61,806.00
89.61,144.00
89.61,342.00
141.23,489.00
141.23,1227.00
141.23,762.00
141.23,285.00
185.39,322.00
185.39,650.00
185.39,83.00
185.39,162.00
185.39,80.00
227.27,278.00
227.27,240.00
227.27,467.00
227.27,100.00
273.79,151.00
273.79,251.00
273.79,297.00
273.79,207.00
339.13,221.00
339.13,614.00
339.13,129.00
339.13,172.00
339.13,74.00
60.81,190.00
60.81,426.00
60.81,348.00
60.81,265.00
121.23,240.00
121.23,278.00
121.23,473.00
121.23,579.00
121.23,443.00
166.83,684.00
166.83,308.00
166.83,688.00
166.83,81.00
209.49,172.00
209.49,179.00
209.49,280.00
209.49,280.00
252.60,482.00
252.60,104.00
252.60,155.00
252.60,257.00
252.60,296.00
308.28,213.00
308.28,229.00
308.28,597.00
308.28,125.00
26.11,157.00
26.11,58.00
26.11,166.00
26.11,383.00
26.11,362.00
97.61,357.00
97.61,269.00
97.61,338.00
97.61,405.00
148.40,403.00
148.40,404.00
148.40,146.00
148.40,253.00
148.40,1.00
190.85,559.00
190.85,171.00
190.85,188.00
190.85,247.00
233.34,443.00
233.34,367.00
233.34,1.00
233.34,70.00
233.34,227.00
233.34,252.00
233.34,245.00
233.34,206.00
233.34,594.00
349.37,566.00
349.37,125.00
349.37,151.00
349.37,600.00
71.36,187.00
71.36,356.00
71.36,350.00
71.36,810.00
71.36,137.00
128.23,408.00
128.23,529.00
128.23,333.00
128.23,818.00
173.47,288.00
173.47,325.00
173.47,615.00
173.47,84.00
0.00,169.00
215.42,500.00
215.42,278.00
215.42,236.00
215.42,467.00
259.16,93.00
259.16,146.00
259.16,255.00
259.16,278.00
317.45,208.00
317.45,223.00
317.45,613.00
317.45,129.00
317.45,163.00
38.77,105.00
38.77,174.00
38.77,419.00
38.77,364.00
106.88,269.00
106.88,229.00
106.88,257.00
106.88,520.00
155.17,1.00
155.17,423.00
155.17,668.00
155.17,308.00
155.17,700.00
197.62,71.00
197.62,1.00
197.62,169.00
197.62,282.00
240.15,458.00
240.15,461.00
240.15,293.00
240.15,94.00
240.15,288.00
289.58,347.00
289.58,329.00
289.58,160.00
289.58,552.00
2.80,128.00
2.80,123.00
2.80,147.00
2.80,618.00
2.80,191.00
81.58,378.00
81.58,365.00
81.58,1.00
81.58,275.00
81.58,372.00
135.62,382.00
135.62,436.00
135.62,424.00
135.62,139.00
179.75,1.00
179.75,736.00
179.75,68.00
179.75,119.00
179.75,155.00
221.51,283.00
221.51,447.00
221.51,378.00
221.51,277.00
267.04,98.00
267.04,212.00
267.04,250.00
267.04,299.00
327.95,167.00
327.95,547.00
327.95,129.00
327.95,1.00
327.95,120.00
50.35,1.00
50.35,183.00
50.35,371.00
50.35,306.00
0.00,1.00
114.11,191.00
114.11,363.00
114.11,520.00
114.11,1.00
160.62,421.00
160.62,655.00
160.62,308.00
160.62,703.00
203.66,74.00
203.66,1.00
203.66,164.00
203.66,286.00
203.66,450.00
245.35,445.00
245.35,301.00
245.35,86.00
245.35,304.00
298.79,342.00
298.79,314.00
298.79,155.00
298.79,546.00
298.79,131.00
14.41,125.00
14.41,82.00
14.41,629.00
14.41,238.00
89.03,352.00
89.03,243.00
89.03,262.00
89.03,147.00
89.03,407.00
141.69,521.00
141.69,328.00
141.69,815.00
141.69,288.00
184.53,319.00
184.53,594.00
184.53,85.00
184.53,168.00
184.53,68.00
226.36,277.00
226.36,233.00
226.36,496.00
226.36,79.00
272.76,213.00
272.76,261.00
272.76,243.00
272.76,207.00
337.02,218.00
337.02,614.00
337.02,128.00
337.02,177.00
337.02,149.00
59.39,197.00
59.39,412.00
59.39,367.00
59.39,291.00
120.06,216.00
120.06,318.00
120.06,518.00
120.06,1.00
120.06,421.00
166.83,650.00
166.83,322.00
166.83,715.00
166.83,70.00
208.66,1.00
208.66,181.00
208.66,280.00
208.66,458.00
222.81,396.00
250.48,278.00
250.48,94.00
250.48,284.00
250.48,314.00
306.07,330.00
306.07,154.00
306.07,546.00
306.07,132.00
23.43,1.00
23.43,124.00
23.43,176.00
23.43,195.00
23.43,345.00
97.47,247.00
97.47,817.00
97.47,144.00
97.47,410.00
97.47,501.00
146.54,322.00
146.54,771.00
146.54,291.00
146.54,329.00
190.02,671.00
190.02,84.00
190.02,162.00
190.02,501.00
231.85,278.00
231.85,237.00
231.85,467.00
231.85,94.00
231.85,113.00
278.35,224.00
278.35,286.00
278.35,214.00
278.35,228.00
347.21,604.00
347.21,127.00
347.21,152.00
347.21,53.00
67.18,177.00
67.18,425.00
67.18,388.00
67.18,333.00
67.18,267.00
125.48,432.00
125.48,376.00
125.48,401.00
125.48,422.00
170.79,152.00
170.79,292.00
170.79,728.00
170.79,68.00
170.79,96.00
212.72,154.00
212.72,286.00
212.72,448.00
212.72,380.00
256.14,279.00
256.14,96.00
256.14,267.00
256.14,251.00
311.91,298.00
311.91,169.00
311.91,546.00
311.91,133.00
311.91,122.00
32.32,89.00
32.32,150.00
32.32,199.00
32.32,359.00
102.41,259.00
102.41,1.00
102.41,148.00
102.41,409.00
102.41,472.00
150.89,330.00
150.89,802.00
150.89,306.00
150.89,312.00
194.30,586.00
194.30,87.00
194.30,170.00
194.30,76.00
194.30,281.00
194.30,274.00
194.30,626.00
194.30,67.00
194.30,226.00
285.22,245.00
285.22,251.00
285.22,209.00
285.22,600.00
354.34,576.00
354.34,127.00
354.34,190.00
354.34,815.00
48.37,193.00
74.99,381.00
74.99,383.00
74.99,811.00
74.99,143.00
131.51,390.00
131.51,509.00
131.51,297.00
131.51,748.00
175.61,1.00
175.61,310.00
175.61,686.00
175.61,81.00
175.61,174.00
217.74,136.00
217.74,277.00
217.74,282.00
217.74,1.00
261.78,312.00
261.78,104.00
261.78,235.00
261.78,333.00
261.78,222.00
322.38,211.00
322.38,562.00
322.38,126.00
322.38,154.00
42.78,65.00
42.78,187.00
42.78,342.00
42.78,383.00
42.78,280.00
108.60,267.00
108.60,192.00
108.60,405.00
108.60,391.00
156.97,399.00
156.97,156.00
156.97,229.00
156.97,748.00
199.24,58.00
199.24,134.00
199.24,155.00
199.24,288.00
199.24,434.00
241.74,328.00
241.74,279.00
241.74,108.00
241.74,228.00
291.77,261.00
291.77,311.00
291.77,158.00
291.77,546.00
6.04,130.00
6.04,129.00
6.04,148.00
6.04,798.00
6.04,196.00
83.08,414.00
83.08,365.00
83.08,263.00
83.08,269.00
83.08,264.00
136.34,398.00
136.34,541.00
136.34,421.00
136.34,651.00
180.87,322.00
180.87,728.00
180.87,67.00
180.87,100.00
180.87,183.00
222.47,281.00
222.47,460.00
222.47,470.00
222.47,300.00
267.35,89.00
267.35,305.00
267.35,368.00
267.35,329.00
329.74,186.00
329.74,556.00
329.74,128.00
329.74,1.00
329.74,87.00
51.52,155.00
51.52,273.00
51.52,361.00
51.52,286.00
114.94,259.00
114.94,161.00
114.94,414.00
114.94,420.00
114.94,377.00
161.24,153.00
161.24,260.00
161.24,275.00
161.24,552.00
204.47,166.00
204.47,185.00
204.47,235.00
204.47,436.00
245.92,373.00
245.92,283.00
245.92,95.00
245.92,202.00
245.92,252.00
298.11,239.00
298.11,182.00
298.11,569.00
298.11,122.00
14.22,129.00
14.22,143.00
14.22,628.00
14.22,191.00
14.22,375.00
14.22,368.00
14.22,817.00
14.22,143.00
14.22,369.00
141.21,498.00
141.21,1.00
141.21,423.00
141.21,643.00
141.21,310.00
184.03,704.00
184.03,72.00
184.03,1.00
184.03,152.00
226.71,283.00
226.71,450.00
226.71,387.00
226.71,277.00
272.91,94.00
272.91,266.00
272.91,255.00
272.91,300.00
272.91,161.00
335.65,544.00
335.65,131.00
335.65,1.00
335.65,112.00
58.41,165.00
58.41,243.00
58.41,355.00
58.41,244.00
58.41,1.00
119.76,142.00
119.76,408.00
119.76,524.00
119.76,327.00
165.75,795.00
165.75,289.00
165.75,322.00
165.75,601.00
165.75,82.00
207.67,167.00
207.67,68.00
207.67,276.00
207.67,235.00
250.09,486.00
250.09,82.00
250.09,198.00
250.09,260.00
304.52,275.00
304.52,210.00
304.52,225.00
304.52,606.00
304.52,127.00
21.24,162.00
21.24,52.00
21.24,182.00
21.24,406.00
95.14,389.00
95.14,359.00
95.14,267.00
95.14,187.00
95.14,406.00
145.46,394.00
145.46,398.00
145.46,148.00
145.46,248.00
188.46,275.00
188.46,557.00
188.46,159.00
188.46,161.00
188.46,297.00
230.08,441.00
230.08,334.00
230.08,275.00
230.08,110.00
277.04,211.00
277.04,248.00
277.04,300.00
277.04,171.00
343.65,546.00
343.65,125.00
343.65,129.00
343.65,96.00
343.65,157.00
65.84,290.00
65.84,1.00
65.84,270.00
65.84,1.00
123.69,147.00
123.69,396.00
123.69,503.00
123.69,312.00
123.69,800.00
169.34,293.00
169.34,336.00
169.34,621.00
169.34,83.00
211.11,172.00
211.11,72.00
211.11,278.00
211.11,237.00
254.43,473.00
254.43,103.00
254.43,152.00
254.43,250.00
254.43,283.00
309.68,210.00
309.68,218.00
309.68,616.00
309.68,128.00
29.47,163.00
29.47,57.00
29.47,183.00
29.47,411.00
29.47,396.00
100.70,359.00
100.70,269.00
100.70,292.00
100.70,378.00
148.92,441.00
148.92,424.00
148.92,655.00
148.92,322.00
193.06,710.00
193.06,68.00
193.06,104.00
193.06,178.00
193.06,281.00
233.74,457.00
233.74,465.00
233.74,312.00
233.74,88.00
282.62,307.00
282.62,309.00
282.62,320.00
282.62,161.00
0.00,545.00
350.98,129.00
350.98,130.00
350.98,96.00
350.98,159.00
70.88,269.00
70.88,1.00
70.88,249.00
70.88,1.00
70.88,145.00
128.35,376.00
128.35,523.00
128.35,285.00
128.35,744.00
172.92,288.00
172.92,322.00
172.92,649.00
172.92,81.00
172.92,163.00
215.28,495.00
215.28,279.00
215.28,243.00
215.28,479.00
258.00,99.00
258.00,111.00
258.00,219.00
258.00,318.00
314.85,226.00
314.85,219.00
314.85,588.00
314.85,125.00
314.85,153.00
37.30,57.00
37.30,184.00
37.30,390.00
37.30,382.00
104.04,367.00
104.04,270.00
104.04,383.00
104.04,383.00
152.77,414.00
152.77,419.00
152.77,152.00
152.77,253.00
152.77,744.00
195.36,70.00
195.36,108.00
195.36,166.00
195.36,286.00
237.34,451.00
237.34,374.00
237.34,279.00
237.34,95.00
237.34,295.00
286.92,302.00
286.92,306.00
286.92,162.00
286.92,545.00
356.00,130.00
356.00,116.00
356.00,79.00
356.00,164.00
76.27,262.00
76.27,1.00
76.27,271.00
76.27,1.00
76.27,142.00
130.97,401.00
130.97,502.00
130.97,329.00
130.97,760.00
175.87,293.00
175.87,325.00
175.87,663.00
175.87,81.00
175.87,166.00
217.80,497.00
217.80,277.00
217.80,236.00
217.80,475.00
261.83,90.00
261.83,139.00
261.83,248.00
261.83,289.00
320.11,211.00
320.11,228.00
320.11,598.00
320.11,126.00
320.11,157.00
41.59,54.00
41.59,180.00
41.59,408.00
41.59,399.00
108.11,368.00
108.11,268.00
108.11,414.00
108.11,396.00
108.11,515.00
155.74,423.00
155.74,657.00
155.74,1.00
155.74,739.00
198.17,59.00
198.17,143.00
198.17,156.00
198.17,286.00
198.17,437.00
240.05,339.00
240.05,278.00
240.05,117.00
240.05,212.00
289.64,246.00
289.64,305.00
289.64,159.00
289.64,545.00
3.29,132.00
3.29,129.00
3.29,148.00
3.29,640.00
3.29,193.00
80.44,425.00
80.44,369.00
80.44,278.00
80.44,270.00
80.44,352.00
134.58,376.00
134.58,407.00
134.58,421.00
134.58,152.00
179.38,300.00
179.38,732.00
179.38,67.00
179.38,99.00
212.50,153.00
220.26,284.00
220.26,449.00
220.26,377.00
220.26,279.00
265.38,98.00
265.38,213.00
265.38,237.00
265.38,299.00
324.64,173.00
324.64,545.00
324.64,129.00
324.64,130.00
47.02,89.00
47.02,621.00
47.02,193.00
47.02,348.00
47.02,242.00
112.08,813.00
112.08,155.00
112.08,412.00
112.08,454.00
128.79,334.00
158.69,806.00
158.69,302.00
158.69,292.00
158.69,572.00
202.03,130.00
202.03,184.00
202.03,135.00
202.03,366.00
242.70,311.00
242.70,643.00
242.70,94.00
242.70,213.00
294.54,249.00
294.54,244.00
294.54,205.00
294.54,590.00
294.54,559.00
8.52,125.00
8.52,186.00
8.52,77.00
8.52,180.00
8.52,371.00
85.22,390.00
85.22,273.00
85.22,265.00
85.22,174.00
138.68,439.00
138.68,407.00
138.68,390.00
138.68,153.00
138.68,272.00
181.84,276.00
181.84,546.00
181.84,183.00
181.84,187.00
224.10,243.00
224.10,436.00
224.10,366.00
224.10,276.00
269.05,95.00
269.05,190.00
269.05,255.00
269.05,277.00
269.05,184.00
331.17,569.00
331.17,1.00
331.17,122.00
331.17,149.00
53.04,622.00
53.04,174.00
53.04,376.00
53.04,385.00
53.04,800.00
115.54,146.00
115.54,403.00
115.54,502.00
115.54,321.00
163.05,779.00
163.05,289.00
163.05,325.00
163.05,654.00
204.47,82.00
204.47,165.00
204.47,66.00
204.47,278.00
204.47,238.00
246.22,471.00
246.22,104.00
246.22,146.00
246.22,252.00
299.24,295.00
299.24,208.00
299.24,226.00
299.24,608.00
15.98,126.00
15.98,151.00
15.98,64.00
15.98,182.00
15.98,381.00
90.58,386.00
90.58,332.00
90.58,267.00
90.58,176.00
90.58,438.00
141.80,406.00
141.80,399.00
141.80,148.00
141.80,264.00
185.53,281.00
185.53,558.00
185.53,136.00
185.53,183.00
227.64,242.00
227.64,438.00
227.64,365.00
227.64,277.00
227.64,94.00
273.29,199.00
273.29,253.00
273.29,237.00
273.29,185.00
337.76,569.00
337.76,1.00
337.76,126.00
337.76,180.00
58.92,685.00
58.92,192.00
58.92,382.00
58.92,384.00
58.92,806.00
119.84,154.00
119.84,383.00
119.84,523.00
119.84,314.00
165.96,757.00
165.96,288.00
165.96,323.00
165.96,668.00
165.96,83.00
207.56,160.00
207.56,80.00
207.56,280.00
207.56,245.00
250.86,487.00
250.86,110.00
250.86,114.00
250.86,221.00
303.63,308.00
303.63,209.00
303.63,225.00
303.63,594.00
303.63,125.00
20.85,155.00
20.85,65.00
20.85,181.00
20.85,370.00
94.37,383.00
94.37,344.00
94.37,267.00
94.37,172.00
94.37,444.00
144.69,410.00
144.69,357.00
144.69,163.00
144.69,268.00
188.20,283.00
188.20,557.00
188.20,152.00
188.20,184.00
188.20,227.00
229.41,442.00
229.41,372.00
229.41,276.00
229.41,97.00
276.86,189.00
276.86,259.00
276.86,237.00
276.86,191.00
343.00,578.00
343.00,116.00
343.00,127.00
343.00,144.00
343.00,619.00
64.03,191.00
64.03,1.00
64.03,377.00
64.03,811.00
122.77,141.00
122.77,405.00
122.77,506.00
122.77,335.00
122.77,779.00
168.02,292.00
168.02,322.00
168.02,622.00
168.02,82.00
210.71,172.00
210.71,65.00
210.71,277.00
210.71,245.00
252.96,463.00
252.96,101.00
252.96,160.00
252.96,255.00
252.96,295.00
